Gene	mat_SRR396678	pat_SRR396678	pat_SRR396679	mat_SRR396679
GRMZM2G002642	231	81	62	101
GRMZM2G002652	24	14	0	5
GRMZM2G002754	4	2	1	3
GRMZM2G002756	26	7	22	27
GRMZM2G002765	68	38	24	38
GRMZM2G002805	0	2	3	4
GRMZM2G002825	1618	401	298	512
GRMZM2G002828	786	442	404	510
GRMZM2G002830	197	101	17	62
GRMZM2G002851	15	6	3	5
GRMZM2G002858	143	36	30	49
GRMZM2G002859	186	83	55	62
GRMZM2G002863	0	2	1	0
GRMZM2G002874	350	187	155	218
GRMZM2G002879	123	33	28	32
GRMZM2G002894	13	5	7	6
GRMZM2G002898	711	209	273	252
GRMZM2G002903	132	81	57	138
GRMZM2G002910	75	54	45	57
GRMZM2G002915	1	0	0	0
GRMZM2G002921	13	2	3	4
GRMZM2G002948	52	19	14	29
GRMZM2G002959	249	185	140	428
GRMZM2G002993	1	0	1	0
GRMZM2G002999	115	30	39	44
GRMZM2G003022	92	43	37	83
GRMZM2G003033	69	12	14	21
GRMZM2G003038	1737	906	396	528
GRMZM2G003043	49	132	26	81
GRMZM2G003064	239	71	68	91
GRMZM2G003068	187	47	62	70
GRMZM2G003076	119	38	46	39
GRMZM2G003090	1	2	3	3
GRMZM2G003108	257	329	89	334
GRMZM2G003109	0	1	0	0
GRMZM2G003157	58	37	27	39
GRMZM2G003172	284	66	80	82
GRMZM2G003179	28	3	18	3
GRMZM2G003186	1	2	0	1
GRMZM2G003190	554	275	251	390
GRMZM2G003252	45	39	21	55
GRMZM2G003289	1	0	0	1
GRMZM2G003306	1591	1110	520	1210
GRMZM2G003331	63	49	29	75
GRMZM2G003342	207	33	56	31
GRMZM2G003354	129	86	45	110
GRMZM2G003377	199	119	38	129
GRMZM2G003379	41	40	29	46
GRMZM2G003384	2373	778	846	794
GRMZM2G003389	24	4	6	3
GRMZM2G003409	199	264	38	188
GRMZM2G003411	5	5	0	1
GRMZM2G003424	2	0	1	0
GRMZM2G003466	1	0	0	0
GRMZM2G003489	1	0	3	6
GRMZM2G003493	1	0	0	1
GRMZM2G003509	153	93	74	132
GRMZM2G003514	2	0	0	0
GRMZM2G003518	1	0	0	0
GRMZM2G003520	244	102	81	135
GRMZM2G003526	4	0	1	3
GRMZM2G003530	43	15	8	8
GRMZM2G003551	0	1	0	0
GRMZM2G003565	38	5	2	18
GRMZM2G003595	12	10	9	3
GRMZM2G003607	76	40	9	26
GRMZM2G003635	47	58	22	65
GRMZM2G003640	1101	179	412	188
GRMZM2G003642	953	431	268	372
GRMZM2G003656	125	67	65	93
GRMZM2G003662	4	1	1	0
GRMZM2G003663	74	32	24	66
GRMZM2G003682	15	2	9	1
GRMZM2G003692	14	10	4	12
GRMZM2G003724	24	13	8	18
GRMZM2G003725	84	47	36	28
GRMZM2G003732	111	88	39	68
GRMZM2G003734	121	103	36	102
GRMZM2G003742	33	19	11	16
GRMZM2G003750	1	24	2	25
GRMZM2G003752	321	134	210	213
GRMZM2G003754	13	6	6	9
GRMZM2G003762	6603	2738	3537	6319
GRMZM2G003765	216	41	156	137
GRMZM2G003769	19	9	11	7
GRMZM2G003775	1	6	2	14
GRMZM2G003784	4	0	1	0
GRMZM2G003789	235	103	155	363
GRMZM2G003794	1	0	0	0
GRMZM2G003796	11	9	1	4
GRMZM2G003814	79	59	28	61
GRMZM2G003835	87	167	33	278
GRMZM2G003853	759	757	250	643
GRMZM2G003861	121	65	43	81
GRMZM2G003875	69	47	15	47
GRMZM2G003883	336	147	240	264
GRMZM2G003897	1119	701	337	577
GRMZM2G003909	199	3	1	62
GRMZM2G003930	4	3	3	0
GRMZM2G003937	16	18	7	19
GRMZM2G003944	1	0	0	0
GRMZM2G003947	25	10	11	32
GRMZM2G003963	173	55	18	32
GRMZM2G003970	5	0	10	16
GRMZM2G003979	222	160	81	226
GRMZM2G003984	0	1	0	0
GRMZM2G003988	231	100	90	133
GRMZM2G003992	184	80	72	133
GRMZM2G004006	3	1	4	1
GRMZM2G004023	338	127	71	110
GRMZM2G004060	2	0	0	0
GRMZM2G004079	30	17	11	13
GRMZM2G004087	22	5	2	1
GRMZM2G004090	5	0	4	0
GRMZM2G004092	120	44	27	59
GRMZM2G004106	2	0	1	0
GRMZM2G004111	1589	676	663	1128
GRMZM2G004128	11	4	3	2
GRMZM2G004131	50	37	18	75
GRMZM2G004138	164	23	86	65
GRMZM2G004140	193	57	50	88
GRMZM2G004160	11	11	0	43
GRMZM2G004172	141	47	30	37
GRMZM2G004180	4	3	4	0
GRMZM2G004182	102	97	86	171
GRMZM2G004183	212	36	107	119
GRMZM2G004188	152	95	32	87
GRMZM2G004222	51	4	16	4
GRMZM2G004259	253	162	120	201
GRMZM2G004278	1	0	1	0
GRMZM2G004301	171	49	25	72
GRMZM2G004305	29	0	11	2
GRMZM2G004334	1	1	1	1
GRMZM2G004349	131	27	42	28
GRMZM2G004352	7	12	2	16
GRMZM2G004356	193	79	71	163
GRMZM2G004362	1	0	0	0
GRMZM2G004377	114	69	65	110
GRMZM2G004382	7299	4019	2853	4732
GRMZM2G004397	305	136	97	190
GRMZM2G004412	1	35	1	32
GRMZM2G004414	68	19	20	54
GRMZM2G004422	130	100	70	107
GRMZM2G004445	64	80	30	89
GRMZM2G004455	50	23	15	33
GRMZM2G004459	710	515	227	628
GRMZM2G004466	42	8	24	29
GRMZM2G004468	9	9	5	16
GRMZM2G004475	342	115	132	100
GRMZM2G004500	1	0	0	2
GRMZM2G004511	31	0	0	17
GRMZM2G004523	4	2	2	0
GRMZM2G004528	850	487	163	536
GRMZM2G004531	70	45	17	50
GRMZM2G004534	166	193	82	240
GRMZM2G004572	1	0	0	1
GRMZM2G004582	7	9	1	7
GRMZM2G004583	5	2	1	2
GRMZM2G004590	1598	563	653	641
GRMZM2G004592	139	62	40	82
GRMZM2G004619	150	50	43	49
GRMZM2G004653	4	0	0	0
GRMZM2G004683	0	1	0	3
GRMZM2G004696	266	84	74	99
GRMZM2G004699	4	0	0	1
GRMZM2G004703	22	37	2	55
GRMZM2G004709	54	37	13	19
GRMZM2G004715	0	2	1	1
GRMZM2G004741	173	81	43	138
GRMZM2G004748	29	12	16	45
GRMZM2G004752	1	0	0	0
GRMZM2G004768	132	136	58	158
GRMZM2G004784	78	66	29	64
GRMZM2G004795	26	39	19	87
GRMZM2G004835	92	44	62	74
GRMZM2G004858	7	2	0	0
GRMZM2G004878	916	298	108	167
GRMZM2G004880	2	0	0	3
GRMZM2G004888	62	35	15	14
GRMZM2G004908	11	6	5	12
GRMZM2G004924	21	13	2	3
GRMZM2G004932	85	45	32	35
GRMZM2G004955	18	0	0	11
GRMZM2G004957	12	9	3	8
GRMZM2G004959	206	65	78	44
GRMZM2G004988	31	41	11	27
GRMZM2G004990	44	0	10	5
GRMZM2G004996	190	99	88	194
GRMZM2G004997	642	409	218	464
GRMZM2G005000	87	42	24	28
GRMZM2G005036	244	90	71	134
GRMZM2G005052	2	1	0	0
GRMZM2G005061	252	93	70	105
GRMZM2G005080	244	102	79	128
GRMZM2G005082	879	350	202	286
GRMZM2G005103	15	4	1	4
GRMZM2G005107	17	1	4	1
GRMZM2G005134	5	0	2	0
GRMZM2G005155	5	3	3	4
GRMZM2G005163	28	8	8	9
GRMZM2G005187	23	12	4	10
GRMZM2G005195	3	1	2	0
GRMZM2G005205	378	81	86	126
GRMZM2G005207	1	0	0	0
GRMZM2G005209	1536	736	473	947
GRMZM2G005236	9	2	1	6
GRMZM2G005256	365	433	82	391
GRMZM2G005269	0	2	0	2
GRMZM2G005278	2	0	0	1
GRMZM2G005281	7	5	8	5
GRMZM2G005284	2	0	0	0
GRMZM2G005293	37	24	11	13
GRMZM2G005298	32	37	11	32
GRMZM2G005308	413	188	79	146
GRMZM2G005310	143	79	25	49
GRMZM2G005339	177	37	68	43
GRMZM2G005346	503	396	302	460
GRMZM2G005350	125	79	32	92
GRMZM2G005365	32	12	15	9
GRMZM2G005374	5	3	1	8
GRMZM2G005419	1	0	0	0
GRMZM2G005435	38	19	5	14
GRMZM2G005444	70	22	8	13
GRMZM2G005461	6	7	2	2
GRMZM2G005483	59	39	9	14
GRMZM2G005522	1	0	0	0
GRMZM2G005552	16	0	2	5
GRMZM2G005557	33	20	15	18
GRMZM2G005562	5	0	1	2
GRMZM2G005583	59	21	25	34
GRMZM2G005619	42	41	2	7
GRMZM2G005622	404	89	172	139
GRMZM2G005624	11	2	4	4
GRMZM2G005633	443	270	189	383
GRMZM2G005641	16	1	6	1
GRMZM2G005652	34	19	14	25
GRMZM2G005659	0	10	0	2
GRMZM2G005680	209	97	76	144
GRMZM2G005710	53	38	9	12
GRMZM2G005715	26	35	3	10
GRMZM2G005737	1314	639	399	797
GRMZM2G005749	1	0	0	0
GRMZM2G005753	123	132	59	82
GRMZM2G005771	220	161	84	199
GRMZM2G005791	51	37	18	43
GRMZM2G005815	9	5	1	2
GRMZM2G005834	22	2	8	5
GRMZM2G005840	3	0	4	2
GRMZM2G005844	111	66	18	83
GRMZM2G005848	176	145	41	115
GRMZM2G005849	29	11	5	12
GRMZM2G005859	331	231	88	190
GRMZM2G005869	22	15	8	22
GRMZM2G005887	3077	1184	1303	1547
GRMZM2G005909	37	15	20	23
GRMZM2G005938	60	36	33	69
GRMZM2G005939	384	87	229	195
GRMZM2G005947	254	101	103	89
GRMZM2G005973	260	324	70	451
GRMZM2G005980	442	220	113	230
GRMZM2G005984	1	0	0	2
GRMZM2G005990	176	79	55	100
GRMZM2G005996	384	215	98	337
GRMZM2G005998	305	316	160	402
GRMZM2G006006	11	9	8	12
GRMZM2G006042	460	339	56	231
GRMZM2G006069	195	102	66	102
GRMZM2G006071	27	48	7	24
GRMZM2G006080	70	25	26	38
GRMZM2G006083	255	87	65	105
GRMZM2G006085	610	253	201	397
GRMZM2G006117	246	72	84	91
GRMZM2G006119	5	1	4	6
GRMZM2G006130	18	46	8	61
GRMZM2G006178	1555	616	473	748
GRMZM2G006197	1	1	0	1
GRMZM2G006216	24	10	14	18
GRMZM2G006219	383	156	333	449
GRMZM2G006229	64	66	12	26
GRMZM2G006234	27	13	10	25
GRMZM2G006252	0	1	0	1
GRMZM2G006277	147	53	55	75
GRMZM2G006293	694	1640	185	1707
GRMZM2G006297	0	9	0	6
GRMZM2G006325	4	0	0	0
GRMZM2G006370	32	17	8	29
GRMZM2G006377	39	10	13	16
GRMZM2G006399	14	5	4	6
GRMZM2G006424	2	2	1	1
GRMZM2G006428	8	85	54	3
GRMZM2G006452	127	115	23	62
GRMZM2G006453	5	6	1	5
GRMZM2G006477	893	376	254	388
GRMZM2G006507	4	6	1	1
GRMZM2G006526	54	31	7	28
GRMZM2G006661	139	79	64	66
GRMZM2G006673	237	298	104	544
GRMZM2G006704	1414	801	828	1693
GRMZM2G006707	160	89	58	105
GRMZM2G006714	2	1	0	1
GRMZM2G006721	31	4	3	3
GRMZM2G006732	28	305	605	20
GRMZM2G006745	174	125	81	237
GRMZM2G006753	7	19	2	17
GRMZM2G006763	31	7	5	11
GRMZM2G006790	1312	580	361	651
GRMZM2G006791	10	3	0	2
GRMZM2G006830	0	1	0	0
GRMZM2G006884	0	16	0	24
GRMZM2G006894	37	30	8	30
GRMZM2G006937	3	3	3	1
GRMZM2G006942	1114	555	285	620
GRMZM2G006948	50	45	45	50
GRMZM2G006965	7	2	1	1
GRMZM2G006977	29	25	11	29
GRMZM2G006981	193	77	51	68
GRMZM2G007021	106	39	16	49
GRMZM2G007025	1	2	0	3
GRMZM2G007028	36	16	10	13
GRMZM2G007038	21	9	10	13
GRMZM2G007055	15	8	9	25
GRMZM2G007057	97	43	17	17
GRMZM2G007060	2	4	7	5
GRMZM2G007063	143	69	35	73
GRMZM2G007080	656	453	160	429
GRMZM2G007103	667	408	228	433
GRMZM2G007120	479	153	133	212
GRMZM2G007130	7	2	0	1
GRMZM2G007134	4	0	1	0
GRMZM2G007137	1	16	0	8
GRMZM2G007151	5	56	0	17
GRMZM2G007157	9	27	5	48
GRMZM2G007160	187	51	35	58
GRMZM2G007188	116	92	14	75
GRMZM2G007190	66	41	25	44
GRMZM2G007195	62	12	9	16
GRMZM2G007206	94	13	58	36
GRMZM2G007236	1	0	0	0
GRMZM2G007248	3	4	1	3
GRMZM2G007256	12	0	8	0
GRMZM2G007258	102	60	38	51
GRMZM2G007276	1006	648	290	585
GRMZM2G007277	3	0	0	0
GRMZM2G007283	1	0	0	0
GRMZM2G007324	29	27	10	22
GRMZM2G007339	81	49	31	31
GRMZM2G007347	55	17	16	26
GRMZM2G007372	3	0	0	0
GRMZM2G007381	242	133	105	231
GRMZM2G007384	74	40	21	34
GRMZM2G007399	96	48	27	35
GRMZM2G007404	8	7	0	3
GRMZM2G007406	39	11	46	69
GRMZM2G007453	63	30	24	30
GRMZM2G007466	18	7	7	8
GRMZM2G007475	50	26	20	32
GRMZM2G007477	1	0	0	0
GRMZM2G007486	149	56	38	71
GRMZM2G007489	83	173	71	80
GRMZM2G007514	4	4	2	1
GRMZM2G007546	12	5	1	1
GRMZM2G007555	80	57	28	76
GRMZM2G007587	4	35	0	37
GRMZM2G007590	147	61	36	83
GRMZM2G007615	4	0	1	0
GRMZM2G007628	0	3	0	3
GRMZM2G007647	646	412	338	886
GRMZM2G007651	47	19	5	7
GRMZM2G007659	5	4	1	7
GRMZM2G007680	32	9	10	0
GRMZM2G007681	28	46	17	2
GRMZM2G007695	542	338	164	370
GRMZM2G007715	3	5	0	1
GRMZM2G007721	20	9	1	6
GRMZM2G007734	2	2	1	4
GRMZM2G007736	1	1	1	0
GRMZM2G007791	6	4	7	14
GRMZM2G007801	84	45	32	95
GRMZM2G007810	84	92	39	151
GRMZM2G007835	458	175	176	263
GRMZM2G007854	82	50	19	18
GRMZM2G007867	20	3	2	3
GRMZM2G007871	119	66	45	69
GRMZM2G007899	146	52	36	52
GRMZM2G007909	799	135	45	54
GRMZM2G007914	74	42	27	21
GRMZM2G007915	1126	412	358	489
GRMZM2G007922	67	26	17	33
GRMZM2G007928	16	7	1	0
GRMZM2G007939	4	2	2	6
GRMZM2G007957	129	62	35	55
GRMZM2G007981	111	71	55	126
GRMZM2G008032	1	0	0	0
GRMZM2G008033	9	1	2	0
GRMZM2G008047	0	3	0	0
GRMZM2G008060	144	68	62	108
GRMZM2G008061	8	2	2	1
GRMZM2G008064	3	4	0	4
GRMZM2G008072	0	1	0	1
GRMZM2G008095	4	3	2	2
GRMZM2G008106	4	10	3	25
GRMZM2G008108	1	2	0	0
GRMZM2G008152	15	2	8	14
GRMZM2G008166	46	10	7	13
GRMZM2G008175	120	65	28	67
GRMZM2G008196	2	0	2	0
GRMZM2G008202	1	0	0	0
GRMZM2G008209	157	46	52	97
GRMZM2G008216	58	26	9	12
GRMZM2G008226	6	6	6	5
GRMZM2G008242	20	14	6	9
GRMZM2G008252	164	118	27	77
GRMZM2G008259	157	86	56	64
GRMZM2G008263	271	205	79	184
GRMZM2G008271	9290	4178	136	349
GRMZM2G008290	42	11	6	45
GRMZM2G008305	4	1	0	0
GRMZM2G008309	21	10	7	7
GRMZM2G008326	3	0	0	1
GRMZM2G008341	2262	81	2670	3695
GRMZM2G008353	2	0	0	0
GRMZM2G008367	1	0	0	0
GRMZM2G008403	393	1084	5	54
GRMZM2G008406	2	0	0	3
GRMZM2G008410	246	105	75	120
GRMZM2G008456	487	233	172	337
GRMZM2G008464	0	1	0	96
GRMZM2G008474	0	1	0	0
GRMZM2G008482	1	2	2	1
GRMZM2G008490	272	134	70	106
GRMZM2G008501	117	49	35	76
GRMZM2G008507	6	2	0	1
GRMZM2G008513	49	52	33	30
GRMZM2G008539	1	0	0	0
GRMZM2G008556	301	102	86	109
GRMZM2G008578	3	0	2	0
GRMZM2G008593	3	0	0	0
GRMZM2G008607	872	859	306	1389
GRMZM2G008623	698	135	313	165
GRMZM2G008638	87	116	16	91
GRMZM2G008649	54	19	16	52
GRMZM2G008656	1	0	0	0
GRMZM2G008665	191	56	66	78
GRMZM2G008687	8	6	2	4
GRMZM2G008691	14	4	0	9
GRMZM2G008712	2	0	0	0
GRMZM2G008715	465	100	94	128
GRMZM2G008726	38	14	12	25
GRMZM2G008728	252	145	130	184
GRMZM2G008751	2	0	0	1
GRMZM2G008764	12	2	2	1
GRMZM2G008765	139	66	36	99
GRMZM2G008773	40	5	10	3
GRMZM2G008792	1	0	0	2
GRMZM2G008819	5	3	1	5
GRMZM2G008834	1	0	0	0
GRMZM2G008839	15	2	14	2
GRMZM2G008859	29	12	11	4
GRMZM2G008862	117	47	32	58
GRMZM2G008898	23	0	1	0
GRMZM2G008913	11832	1097	6126	34276
GRMZM2G008919	681	363	279	454
GRMZM2G008923	0	3	1	8
GRMZM2G008935	0	1	0	1
GRMZM2G008972	165	1	57	2
GRMZM2G008994	0	9	0	3
GRMZM2G009009	7	1	0	0
GRMZM2G009014	10	79	73	5
GRMZM2G009019	6	2	0	0
GRMZM2G009025	0	3	0	0
GRMZM2G009045	3	0	0	0
GRMZM2G009048	0	1	0	0
GRMZM2G009091	67	41	17	39
GRMZM2G009097	0	1	0	0
GRMZM2G009117	2	1	0	0
GRMZM2G009144	14	5	6	43
GRMZM2G009157	0	3	0	15
GRMZM2G009166	1	0	4	10
GRMZM2G009196	8	0	3	0
GRMZM2G009208	12	3	6	8
GRMZM2G009214	4	27	5	6
GRMZM2G009223	35	10	14	16
GRMZM2G009253	390	194	123	156
GRMZM2G009282	73	17	27	28
GRMZM2G009320	3	0	1	3
GRMZM2G009323	1	2	0	1
GRMZM2G009326	65	51	33	109
GRMZM2G009344	36	23	9	25
GRMZM2G009353	84	49	25	31
GRMZM2G009365	22	11	10	13
GRMZM2G009387	28	13	10	15
GRMZM2G009412	6662	2564	2597	4243
GRMZM2G009413	457	224	122	206
GRMZM2G009443	41	22	15	15
GRMZM2G009448	1685	1201	538	1181
GRMZM2G009465	76	2	1	270
GRMZM2G009475	0	1	1	2
GRMZM2G009506	9	1	1	2
GRMZM2G009530	55	32	18	6
GRMZM2G009544	109	18	42	34
GRMZM2G009563	90	89	18	63
GRMZM2G009571	89	82	47	49
GRMZM2G009575	14	14	10	17
GRMZM2G009591	46	59	20	63
GRMZM2G009593	322	232	109	303
GRMZM2G009598	799	273	252	375
GRMZM2G009638	1784	837	480	994
GRMZM2G009653	79	43	30	58
GRMZM2G009661	0	81	0	47
GRMZM2G009681	17	6	9	5
GRMZM2G009690	1	0	0	1
GRMZM2G009703	303	134	66	121
GRMZM2G009715	72	29	18	52
GRMZM2G009717	184	76	65	136
GRMZM2G009719	1090	397	541	687
GRMZM2G009724	19	16	5	16
GRMZM2G009783	0	8	0	15
GRMZM2G009785	24	11	15	11
GRMZM2G009794	84	52	24	60
GRMZM2G009795	28	21	10	4
GRMZM2G009808	228	159	125	89
GRMZM2G009843	310	126	72	127
GRMZM2G009849	47	25	9	18
GRMZM2G009854	274	736	19	98
GRMZM2G009869	1	0	1	0
GRMZM2G009876	684	229	250	259
GRMZM2G009892	1	1	0	2
GRMZM2G009894	1347	1832	333	2243
GRMZM2G009895	541	150	217	273
GRMZM2G009901	15	10	7	8
GRMZM2G009913	21	23	2	6
GRMZM2G009928	458	330	147	332
GRMZM2G009936	4239	2413	1086	2327
GRMZM2G009940	43	22	11	19
GRMZM2G009944	1	0	0	1
GRMZM2G009948	36	46	13	33
GRMZM2G009958	53	36	10	15
GRMZM2G009968	1	3	1	2
GRMZM2G009994	212	55	70	63
GRMZM2G009995	4	1	5	1
GRMZM2G010000	0	1	1	0
GRMZM2G010016	7	0	0	0
GRMZM2G010034	4	2	0	2
GRMZM2G010037	19	4	6	12
GRMZM2G010044	380	140	199	184
GRMZM2G010052	30	25	5	26
GRMZM2G010054	320	183	93	187
GRMZM2G010056	60	6	28	4
GRMZM2G010075	63	17	13	38
GRMZM2G010085	494	134	122	131
GRMZM2G010097	736	267	15	8
GRMZM2G010105	254	118	32	42
GRMZM2G010136	3	2	0	4
GRMZM2G010142	62	41	24	36
GRMZM2G010152	72	34	24	23
GRMZM2G010221	91	24	25	34
GRMZM2G010235	25	22	13	23
GRMZM2G010238	182	208	68	170
GRMZM2G010257	555	128	216	248
GRMZM2G010290	26	3	6	3
GRMZM2G010298	21	204	80	278
GRMZM2G010302	253	137	72	148
GRMZM2G010306	26	9	2	2
GRMZM2G010315	33	25	9	34
GRMZM2G010321	3072	666	926	716
GRMZM2G010323	86	50	33	63
GRMZM2G010328	501	238	137	247
GRMZM2G010348	119	151	33	180
GRMZM2G010349	8	9	2	6
GRMZM2G010351	19	8	9	13
GRMZM2G010353	15	5	5	0
GRMZM2G010357	366	93	73	62
GRMZM2G010362	59	28	16	27
GRMZM2G010363	12	2	2	0
GRMZM2G010389	152	85	50	84
GRMZM2G010406	1	1	1	0
GRMZM2G010422	107	111	70	47
GRMZM2G010435	40	7	11	12
GRMZM2G010447	124	19	153	138
GRMZM2G010466	13	2	2	1
GRMZM2G010468	1	0	0	2
GRMZM2G010488	1	0	0	0
GRMZM2G010491	52	0	3	1
GRMZM2G010505	8	42	5	42
GRMZM2G010545	5	0	0	1
GRMZM2G010551	8	43	4	30
GRMZM2G010555	36	23	10	17
GRMZM2G010628	1	1	1	0
GRMZM2G010637	297	171	91	183
GRMZM2G010640	1	0	0	0
GRMZM2G010657	46	19	10	17
GRMZM2G010664	21	10	5	12
GRMZM2G010669	46	1	0	31
GRMZM2G010673	1	2	0	0
GRMZM2G010693	212	114	66	134
GRMZM2G010714	100	40	39	65
GRMZM2G010740	58	0	0	2
GRMZM2G010745	20	21	3	33
GRMZM2G010754	13	17	3	24
GRMZM2G010762	25	4	2	1
GRMZM2G010765	1	0	0	1
GRMZM2G010768	56	14	2	9
GRMZM2G010783	6094	2150	4076	4012
GRMZM2G010797	100	48	34	52
GRMZM2G010804	40	12	25	15
GRMZM2G010831	368	476	79	309
GRMZM2G010834	2	2	0	1
GRMZM2G010836	369	115	112	227
GRMZM2G010863	154	50	47	49
GRMZM2G010868	142	4	8	147
GRMZM2G010871	9	3	0	1
GRMZM2G010892	7	7	5	5
GRMZM2G010909	491	113	31	36
GRMZM2G010924	1	0	0	2
GRMZM2G010927	174	63	37	60
GRMZM2G010929	2	0	0	0
GRMZM2G010933	27	18	9	18
GRMZM2G010936	55	0	44	0
GRMZM2G010937	82	46	22	72
GRMZM2G010962	0	4	0	0
GRMZM2G010991	4369	2245	1942	3278
GRMZM2G011006	7	1	0	5
GRMZM2G011030	226	106	55	132
GRMZM2G011031	10	15	6	9
GRMZM2G011068	276	177	77	253
GRMZM2G011071	74	3	28	22
GRMZM2G011078	41	37	10	49
GRMZM2G011098	39	19	12	30
GRMZM2G011101	822	394	273	457
GRMZM2G011129	331	154	165	328
GRMZM2G011141	8	1	0	4
GRMZM2G011160	4	2	0	1
GRMZM2G011169	58	24	13	11
GRMZM2G011173	0	17	0	26
GRMZM2G011213	775	311	557	786
GRMZM2G011218	5	0	0	0
GRMZM2G011219	211	84	47	96
GRMZM2G011222	104	77	97	55
GRMZM2G011240	63	13	18	12
GRMZM2G011269	2	2	2	8
GRMZM2G011314	14	5	5	6
GRMZM2G011315	29	34	10	16
GRMZM2G011319	6	3	0	2
GRMZM2G011347	18	13	28	32
GRMZM2G011357	1	0	0	0
GRMZM2G011367	0	2	0	0
GRMZM2G011456	31	21	8	24
GRMZM2G011473	25	42	13	49
GRMZM2G011479	30	33	13	95
GRMZM2G011491	435	252	113	264
GRMZM2G011513	32	3	6	12
GRMZM2G011523	200	52	25	13
GRMZM2G011526	2	0	1	2
GRMZM2G011541	20	17	1	7
GRMZM2G011575	147	100	52	97
GRMZM2G011588	21	7	1	16
GRMZM2G011592	29	15	9	6
GRMZM2G011608	12	87	43	1
GRMZM2G011615	135	55	35	36
GRMZM2G011627	258	83	55	99
GRMZM2G011631	77	59	21	72
GRMZM2G011655	5	0	8	2
GRMZM2G011662	1298	388	356	227
GRMZM2G011731	26	10	11	30
GRMZM2G011742	216	144	113	260
GRMZM2G011743	39	20	9	21
GRMZM2G011746	6	1	2	2
GRMZM2G011777	1	0	1	1
GRMZM2G011789	2	0	0	0
GRMZM2G011800	52	12	16	12
GRMZM2G011806	47	22	6	10
GRMZM2G011858	297	173	90	183
GRMZM2G011878	11	3	0	4
GRMZM2G011893	41	12	17	12
GRMZM2G011896	2	0	0	1
GRMZM2G011912	152	123	52	156
GRMZM2G011915	38	11	11	12
GRMZM2G011919	1	36	1	16
GRMZM2G011923	335	143	173	131
GRMZM2G011932	98	69	54	142
GRMZM2G011951	3	1	1	0
GRMZM2G011980	37	31	12	20
GRMZM2G011998	34	20	7	22
GRMZM2G012012	1	0	0	0
GRMZM2G012031	622	353	190	382
GRMZM2G012041	18	13	3	8
GRMZM2G012044	68	38	35	46
GRMZM2G012046	94	65	57	98
GRMZM2G012052	1063	518	256	494
GRMZM2G012071	177	61	68	164
GRMZM2G012088	25	9	7	19
GRMZM2G012119	4	2	8	1
GRMZM2G012123	110	66	46	47
GRMZM2G012126	241	20	88	23
GRMZM2G012140	3	2	1	4
GRMZM2G012156	9	3	0	2
GRMZM2G012160	10	2	5	3
GRMZM2G012174	4	4	5	3
GRMZM2G012176	3	0	0	0
GRMZM2G012213	97	38	26	43
GRMZM2G012216	17	12	5	5
GRMZM2G012224	2301	728	357	422
GRMZM2G012229	34	28	10	47
GRMZM2G012276	10	29	1	26
GRMZM2G012280	239	117	73	194
GRMZM2G012284	76	38	18	47
GRMZM2G012319	615	230	211	283
GRMZM2G012326	128	88	41	101
GRMZM2G012340	1	2	4	1
GRMZM2G012342	15	15	9	20
GRMZM2G012393	155	42	39	72
GRMZM2G012397	1	0	0	0
GRMZM2G012413	104	63	11	28
GRMZM2G012453	233	148	83	152
GRMZM2G012455	889	132	336	144
GRMZM2G012479	17	1	6	0
GRMZM2G012501	1122	381	321	498
GRMZM2G012508	0	1	0	0
GRMZM2G012546	1	0	0	0
GRMZM2G012566	195	99	83	202
GRMZM2G012584	45	15	19	23
GRMZM2G012600	13	39	9	30
GRMZM2G012601	4	0	2	1
GRMZM2G012611	0	2	0	0
GRMZM2G012628	357	169	77	166
GRMZM2G012631	9	2	1	4
GRMZM2G012636	3	0	5	4
GRMZM2G012654	40	11	6	16
GRMZM2G012685	1	0	0	0
GRMZM2G012690	424	483	129	695
GRMZM2G012724	13	2	1	1
GRMZM2G012758	2	13	0	30
GRMZM2G012761	50	22	26	27
GRMZM2G012814	10	1	4	5
GRMZM2G012821	3	1	2	1
GRMZM2G012841	17	7	1	4
GRMZM2G012861	40	11	7	8
GRMZM2G012863	625	390	293	523
GRMZM2G012874	52	15	21	28
GRMZM2G012879	0	1	0	1
GRMZM2G012891	211	59	93	127
GRMZM2G012901	62	55	23	60
GRMZM2G012928	28	29	1931	3434
GRMZM2G012942	41	27	5	18
GRMZM2G012964	44	252	105	34
GRMZM2G012966	18	1	5	0
GRMZM2G012970	75	56	15	15
GRMZM2G012992	30	43	19	6
GRMZM2G012999	90	20	34	31
GRMZM2G013002	1	1	0	2
GRMZM2G013010	0	2	0	8
GRMZM2G013016	3	1	4	3
GRMZM2G013042	50	10	25	51
GRMZM2G013065	134	57	42	54
GRMZM2G013079	15	10	1	4
GRMZM2G013100	15	18	4	11
GRMZM2G013114	858	351	322	473
GRMZM2G013128	0	2	0	11
GRMZM2G013176	107	113	36	116
GRMZM2G013201	17	5	5	1
GRMZM2G013236	433	274	193	425
GRMZM2G013248	1	0	1	0
GRMZM2G013283	53	20	14	23
GRMZM2G013299	0	1	0	0
GRMZM2G013318	4755	1509	1078	1600
GRMZM2G013324	467	311	155	318
GRMZM2G013342	1	0	1	0
GRMZM2G013349	5	0	3	1
GRMZM2G013378	93	85	21	61
GRMZM2G013391	15	7	8	4
GRMZM2G013398	23	23	13	16
