Gene	mat_SRR924077	pat_SRR924077	pat_SRR924078	mat_SRR924078
GRMZM2G033820	1	3	0	0
GRMZM2G033828	41	30	34	106
GRMZM2G033829	212	447	430	1248
GRMZM2G033846	94	51	93	221
GRMZM2G033867	333	83	101	767
GRMZM2G033876	42	3	22	47
GRMZM2G033884	62	30	38	48
GRMZM2G033885	0	3	0	1
GRMZM2G033894	6730	2383	2881	4847
GRMZM2G033931	24	9	17	39
GRMZM2G033971	2	1	5	9
GRMZM2G034013	141	12	37	16
GRMZM2G034015	678	246	381	716
GRMZM2G034019	220	74	144	202
GRMZM2G034024	3	0	0	4
GRMZM2G034043	224	91	116	295
GRMZM2G034052	2	0	1	0
GRMZM2G034061	31	3	2	12
GRMZM2G034069	740	239	427	574
GRMZM2G034083	1016	402	861	2053
GRMZM2G034110	156	27	81	334
GRMZM2G034113	0	7	1	24
GRMZM2G034120	39	37	27	47
GRMZM2G034122	185	52	84	160
GRMZM2G034143	463	185	229	486
GRMZM2G034157	60	33	130	77
GRMZM2G034183	172	51	91	227
GRMZM2G034206	10	0	3	1
GRMZM2G034217	51	35	33	82
GRMZM2G034229	10	2	4	0
GRMZM2G034288	14	7	10	33
GRMZM2G034302	370	193	193	515
GRMZM2G034313	367	215	119	412
GRMZM2G034326	2193	1023	953	1621
GRMZM2G034342	415	78	135	253
GRMZM2G034360	7	8	0	26
GRMZM2G034372	38	15	17	84
GRMZM2G034389	2	0	0	53
GRMZM2G034404	1	3	1	13
GRMZM2G034410	83	15	10	90
GRMZM2G034417	8	2	4	8
GRMZM2G034428	2	33	0	13
GRMZM2G034430	105	55	91	101
GRMZM2G034453	201	133	137	223
GRMZM2G034503	64	31	48	109
GRMZM2G034508	3	0	3	51
GRMZM2G034511	99	24	125	106
GRMZM2G034526	121	67	46	189
GRMZM2G034536	22	35	24	39
GRMZM2G034551	47	6	15	39
GRMZM2G034563	2	0	0	0
GRMZM2G034572	190	310	193	677
GRMZM2G034575	365	164	111	287
GRMZM2G034598	13	3	1	11
GRMZM2G034638	5	0	9	15
GRMZM2G034645	13	3	5	19
GRMZM2G034647	140	73	123	207
GRMZM2G034668	37	6	33	25
GRMZM2G034684	221	164	168	179
GRMZM2G034690	71	23	16	50
GRMZM2G034724	7404	2787	2657	4177
GRMZM2G034748	43	1	54	8
GRMZM2G034764	31	0	3	25
GRMZM2G034794	1353	725	993	2321
GRMZM2G034797	5	0	3	0
GRMZM2G034804	571	206	199	531
GRMZM2G034811	4	1	1	6
GRMZM2G034815	18	0	9	2
GRMZM2G034828	119	68	73	139
GRMZM2G034835	44	3	12	10
GRMZM2G034843	15	0	2	18
GRMZM2G034848	469	5	185	36
GRMZM2G034855	276	155	271	698
GRMZM2G034862	275	226	130	476
GRMZM2G034868	91	31	48	85
GRMZM2G034876	4	0	2	13
GRMZM2G034877	2	0	11	4
GRMZM2G034882	75	22	12	89
GRMZM2G034896	52	13	27	58
GRMZM2G034917	32	3	44	35
GRMZM2G034943	247	95	94	228
GRMZM2G034947	16	0	23	0
GRMZM2G034975	14	23	7	72
GRMZM2G034985	5	12	11	112
GRMZM2G035008	133	0	71	0
GRMZM2G035017	14966	7345	7627	17319
GRMZM2G035042	12	1	6	5
GRMZM2G035045	1	1	0	0
GRMZM2G035063	139	19	188	60
GRMZM2G035073	1	0	0	0
GRMZM2G035103	10	6	11	5
GRMZM2G035118	103	34	37	298
GRMZM2G035131	25	2	1	9
GRMZM2G035134	124	0	21	41
GRMZM2G035150	92	12	19	142
GRMZM2G035153	26	17	14	8
GRMZM2G035202	9	3	0	25
GRMZM2G035243	262	72	111	367
GRMZM2G035268	21	5	2	42
GRMZM2G035278	0	9	0	45
GRMZM2G035282	9	24	3	140
GRMZM2G035298	167	87	100	254
GRMZM2G035314	52	18	6	35
GRMZM2G035325	57	40	31	210
GRMZM2G035338	103	25	33	53
GRMZM2G035341	196	21	82	125
GRMZM2G035356	993	1007	485	2162
GRMZM2G035370	2	30	0	47
GRMZM2G035377	5	1	3	5
GRMZM2G035405	19	4	14	21
GRMZM2G035417	7154	2501	3236	7499
GRMZM2G035421	109	134	15	533
GRMZM2G035430	215	53	154	182
GRMZM2G035444	1	0	0	0
GRMZM2G035445	164	40	65	186
GRMZM2G035451	105	96	68	175
GRMZM2G035461	216	97	174	474
GRMZM2G035477	423	218	219	480
GRMZM2G035502	96	41	68	168
GRMZM2G035517	29	2	21	0
GRMZM2G035520	122	35	44	68
GRMZM2G035526	1013	814	934	2754
GRMZM2G035531	6	2	4	4
GRMZM2G035557	1	0	3	14
GRMZM2G035563	0	1	8	6
GRMZM2G035579	17	9	14	27
GRMZM2G035584	361	131	145	705
GRMZM2G035594	65	32	43	91
GRMZM2G035595	79	25	56	106
GRMZM2G035599	0	2	0	30
GRMZM2G035601	131	28	62	135
GRMZM2G035620	496	134	329	705
GRMZM2G035632	16	6	8	27
GRMZM2G035651	669	151	291	367
GRMZM2G035664	112	4	73	21
GRMZM2G035665	216	76	111	285
GRMZM2G035709	65	30	53	176
GRMZM2G035719	516	223	273	502
GRMZM2G035732	12	44	2	44
GRMZM2G035749	4	0	1	4
GRMZM2G035778	2	0	0	0
GRMZM2G035785	265	158	192	365
GRMZM2G035790	6	0	4	37
GRMZM2G035807	413	74	120	130
GRMZM2G035809	22	1	0	51
GRMZM2G035820	57	30	52	89
GRMZM2G035821	77	42	35	66
GRMZM2G035843	100	194	115	293
GRMZM2G035848	8	3	4	3
GRMZM2G035849	231	218	102	603
GRMZM2G035890	7	1	14	28
GRMZM2G035899	110	45	148	321
GRMZM2G035922	519	263	148	698
GRMZM2G035928	28	8	26	43
GRMZM2G035933	201	158	102	362
GRMZM2G035944	114	0	33	0
GRMZM2G035948	461	191	242	388
GRMZM2G035985	2294	666	1102	2109
GRMZM2G035997	344	134	172	475
GRMZM2G035999	75	23	57	109
GRMZM2G036007	51	50	42	175
GRMZM2G036019	571	192	276	481
GRMZM2G036034	83	66	22	123
GRMZM2G036050	398	195	289	441
GRMZM2G036099	138	52	88	179
GRMZM2G036120	27	10	9	2
GRMZM2G036169	443	309	215	628
GRMZM2G036186	321	206	159	540
GRMZM2G036206	53	21	35	28
GRMZM2G036245	0	98	0	274
GRMZM2G036262	62	27	22	2
GRMZM2G036282	7	0	2	3
GRMZM2G036288	0	1	0	1
GRMZM2G036290	0	2	0	8
GRMZM2G036351	37	17	21	33
GRMZM2G036409	1	0	0	0
GRMZM2G036427	1207	168	142	795
GRMZM2G036448	6	5	6	11
GRMZM2G036455	17	3	10	9
GRMZM2G036464	600	85	165	182
GRMZM2G036484	2	0	0	0
GRMZM2G036525	0	1	0	3
GRMZM2G036534	2047	1456	911	2503
GRMZM2G036543	197	43	102	63
GRMZM2G036567	9	18	16	41
GRMZM2G036590	80	66	24	99
GRMZM2G036605	1	0	7	0
GRMZM2G036629	15	4	15	59
GRMZM2G036631	91	7	26	348
GRMZM2G036685	37	17	27	77
GRMZM2G036697	833	483	458	1501
GRMZM2G036703	10	0	6	6
GRMZM2G036708	1703	133	844	287
GRMZM2G036720	204	113	123	306
GRMZM2G036752	559	76	122	383
GRMZM2G036829	180	72	64	88
GRMZM2G036837	217	114	141	316
GRMZM2G036861	2	3	1	3
GRMZM2G036908	59	14	28	160
GRMZM2G036918	28	35	36	177
GRMZM2G036966	6	6	9	6
GRMZM2G036991	22	16	9	25
GRMZM2G037015	378	105	138	684
GRMZM2G037043	0	1	0	1
GRMZM2G037048	12	102	17	302
GRMZM2G037064	210	64	136	193
GRMZM2G037094	147	57	91	241
GRMZM2G037128	2	0	0	0
GRMZM2G037135	0	2	0	1
GRMZM2G037146	2	8	0	8
GRMZM2G037164	269	75	126	235
GRMZM2G037177	1447	776	823	2107
GRMZM2G037185	1283	303	442	821
GRMZM2G037193	46	10	16	75
GRMZM2G037200	98	83	29	160
GRMZM2G037204	746	374	411	981
GRMZM2G037226	1417	444	668	1351
GRMZM2G037265	10	0	6	0
GRMZM2G037280	192	105	183	270
GRMZM2G037308	33	9	16	15
GRMZM2G037322	18	0	0	5
GRMZM2G037327	19679	9458	6023	14570
GRMZM2G037334	6	6	0	22
GRMZM2G037335	14	4	0	0
GRMZM2G037342	63	11	20	49
GRMZM2G037350	4	0	0	0
GRMZM2G037368	136	243	311	141
GRMZM2G037378	82	46	49	126
GRMZM2G037379	6	3	5	6
GRMZM2G037386	1	0	2	6
GRMZM2G037411	98	83	25	58
GRMZM2G037422	24	5	11	48
GRMZM2G037431	46	0	15	6
GRMZM2G037444	208	118	105	295
GRMZM2G037469	50	22	71	121
GRMZM2G037472	112	6	47	65
GRMZM2G037485	10	1	0	0
GRMZM2G037505	1	2	4	5
GRMZM2G037614	106	34	39	118
GRMZM2G037624	370	46	187	156
GRMZM2G037627	61	26	21	98
GRMZM2G037644	72	46	37	55
GRMZM2G037650	14	9	17	24
GRMZM2G037683	252	99	156	455
GRMZM2G037685	150	0	1	107
GRMZM2G037823	291	127	116	346
GRMZM2G037865	7	0	0	8
GRMZM2G037875	12	80	23	222
GRMZM2G037882	9	0	5	15
GRMZM2G037923	926	440	433	1080
GRMZM2G037926	94	24	28	53
GRMZM2G037941	0	3	21	0
GRMZM2G037993	2	0	0	0
GRMZM2G037998	3	0	0	4
GRMZM2G038032	4695	624	2166	1307
GRMZM2G038034	0	3	0	0
GRMZM2G038066	66	49	38	102
GRMZM2G038073	83	15	40	61
GRMZM2G038075	17	7	21	16
GRMZM2G038082	0	8	0	4
GRMZM2G038108	29	8	17	26
GRMZM2G038152	5	12	0	42
GRMZM2G038158	63	18	31	34
GRMZM2G038162	56	10	15	28
GRMZM2G038183	200	28	62	303
GRMZM2G038217	74	55	50	164
GRMZM2G038279	2	10	9	50
GRMZM2G038281	2337	672	1545	4463
GRMZM2G038284	1370	724	325	1301
GRMZM2G038301	15	2	2	27
GRMZM2G038303	67	84	18	105
GRMZM2G038309	29	15	13	8
GRMZM2G038313	1083	847	807	3088
GRMZM2G038335	1	0	0	7
GRMZM2G038338	76	32	39	156
GRMZM2G038356	1326	367	510	945
GRMZM2G038365	0	37	1	82
GRMZM2G038374	569	193	281	801
GRMZM2G038375	491	283	244	595
GRMZM2G038388	2	0	3	0
GRMZM2G038394	73	31	14	67
GRMZM2G038401	596	318	259	723
GRMZM2G038412	709	241	287	524
GRMZM2G038485	116	10	47	58
GRMZM2G038494	20	26	18	49
GRMZM2G038497	2	0	3	3
GRMZM2G038512	84	0	13	88
GRMZM2G038519	14	7	8	19
GRMZM2G038532	189	69	84	233
GRMZM2G038536	4	1	1	9
GRMZM2G038598	47	9	5	52
GRMZM2G038623	51	16	27	60
GRMZM2G038636	34	8	15	428
GRMZM2G038640	35	77	8	260
GRMZM2G038677	237	59	136	124
GRMZM2G038691	205	94	131	345
GRMZM2G038722	1	4	0	5
GRMZM2G038730	10	6	15	13
GRMZM2G038821	885	283	381	778
GRMZM2G038833	393	98	181	233
GRMZM2G038839	13	4	2	47
GRMZM2G038846	1	0	0	0
GRMZM2G038848	88	23	28	79
GRMZM2G038851	2	0	3	14
GRMZM2G038855	8	2	1	21
GRMZM2G038880	76	18	28	82
GRMZM2G038882	60	43	39	79
GRMZM2G038893	0	3	0	14
GRMZM2G038898	58	21	0	101
GRMZM2G038916	1	7	8	78
GRMZM2G038922	10	0	6	16
GRMZM2G038928	13	0	5	15
GRMZM2G038931	5	2	0	0
GRMZM2G038934	2	0	2	0
GRMZM2G038953	85	38	67	87
GRMZM2G038964	1558	1107	867	2666
GRMZM2G038967	53	34	18	73
GRMZM2G038988	357	286	202	524
GRMZM2G038991	185	115	91	172
GRMZM2G039011	150	112	52	192
GRMZM2G039029	22	12	6	15
GRMZM2G039036	9	0	0	0
GRMZM2G039089	36	18	23	13
GRMZM2G039129	7	0	0	0
GRMZM2G039155	484	176	542	1165
GRMZM2G039166	35	24	24	42
GRMZM2G039186	36	22	13	25
GRMZM2G039187	10	4	3	6
GRMZM2G039214	12	18	2	44
GRMZM2G039238	952	374	558	1748
GRMZM2G039251	564	221	434	448
GRMZM2G039278	68	13	54	8
GRMZM2G039280	159	41	116	136
GRMZM2G039312	1	0	0	0
GRMZM2G039325	12	3	1	3
GRMZM2G039373	54	22	65	134
GRMZM2G039381	0	14	0	17
GRMZM2G039385	57	32	25	67
GRMZM2G039396	96	19	65	42
GRMZM2G039399	42	5	0	8
GRMZM2G039445	4	0	3	0
GRMZM2G039454	265	71	211	380
GRMZM2G039455	629	250	435	1244
GRMZM2G039477	36	3	4	5
GRMZM2G039505	27	3	21	25
GRMZM2G039516	1	0	0	0
GRMZM2G039525	47	20	12	75
GRMZM2G039532	58	39	27	113
GRMZM2G039538	1347	1	15	2700
GRMZM2G039542	94	33	26	128
GRMZM2G039588	464	351	225	796
GRMZM2G039592	98	155	85	156
GRMZM2G039600	255	64	145	315
GRMZM2G039618	1	1	0	2
GRMZM2G039650	61	35	31	110
GRMZM2G039671	212	104	168	287
GRMZM2G039683	46	15	7	46
GRMZM2G039711	817	394	435	908
GRMZM2G039725	35	16	23	39
GRMZM2G039746	36	26	26	50
GRMZM2G039757	786	292	169	872
GRMZM2G039797	37	16	23	47
GRMZM2G039811	19	4	8	52
GRMZM2G039824	384	212	255	483
GRMZM2G039826	37	17	24	48
GRMZM2G039828	306	184	152	389
GRMZM2G039841	5	0	0	14
GRMZM2G039845	3	9	8	4
GRMZM2G039857	21	18	13	65
GRMZM2G039864	7	1	5	22
GRMZM2G039867	10	0	0	6
GRMZM2G039878	7	0	0	9
GRMZM2G039886	419	255	94	269
GRMZM2G039900	96	29	74	137
GRMZM2G039906	428	219	372	738
GRMZM2G039919	110	36	59	263
GRMZM2G039922	302	213	144	395
GRMZM2G039930	45	20	13	37
GRMZM2G039934	2	15	4	5
GRMZM2G039942	11	15	26	39
GRMZM2G039954	605	111	265	128
GRMZM2G039961	2	0	0	3
GRMZM2G039976	0	2	0	17
GRMZM2G039982	77	27	51	58
GRMZM2G039983	15	11	11	36
GRMZM2G039996	176	23	51	10
GRMZM2G040017	679	276	304	641
GRMZM2G040030	492	165	385	683
GRMZM2G040069	286	196	111	162
GRMZM2G040078	14	7	6	10
GRMZM2G040090	16	8	14	32
GRMZM2G040094	36	21	37	58
GRMZM2G040095	15	0	0	48
GRMZM2G040102	1849	1273	1388	3731
GRMZM2G040115	2	0	0	15
GRMZM2G040121	413	1	173	31
GRMZM2G040131	195	109	85	192
GRMZM2G040145	27	8	23	118
GRMZM2G040158	13	7	11	40
GRMZM2G040161	10	6	19	16
GRMZM2G040182	200	151	96	285
GRMZM2G040207	28	24	26	40
GRMZM2G040209	24	8	23	60
GRMZM2G040230	18	24	19	43
GRMZM2G040278	6	0	1	0
GRMZM2G040320	1615	676	773	1304
GRMZM2G040326	162	31	128	228
GRMZM2G040349	1275	516	769	665
GRMZM2G040387	256	160	103	281
GRMZM2G040389	181	105	85	238
GRMZM2G040397	284	182	259	481
GRMZM2G040401	273	101	128	320
GRMZM2G040441	97	36	43	197
GRMZM2G040452	189	40	35	100
GRMZM2G040453	62	13	14	52
GRMZM2G040511	51	81	31	127
GRMZM2G040515	38	63	22	181
GRMZM2G040517	8	48	6	101
GRMZM2G040559	16	3	15	9
GRMZM2G040561	908	311	408	785
GRMZM2G040587	228	218	131	660
GRMZM2G040613	42	29	13	84
GRMZM2G040618	566	255	194	307
GRMZM2G040630	1	5	0	25
GRMZM2G040634	58	19	40	92
GRMZM2G040664	1	0	0	0
GRMZM2G040672	64	8	23	80
GRMZM2G040673	0	1	3	7
GRMZM2G040679	0	2	0	0
GRMZM2G040689	3	0	0	30
GRMZM2G040720	46	21	16	89
GRMZM2G040728	13	2	0	27
GRMZM2G040743	974	473	547	836
GRMZM2G040750	4	2	0	0
GRMZM2G040803	261	115	96	408
GRMZM2G040876	364	1128	1126	2288
GRMZM2G040878	38	9	29	22
GRMZM2G040887	41	44	36	127
GRMZM2G040890	25	0	0	14
GRMZM2G040902	72	62	46	288
GRMZM2G040911	21	4	1	100
GRMZM2G040920	170	61	156	312
GRMZM2G040933	335	53	206	240
GRMZM2G040945	145	192	129	526
GRMZM2G040947	2	1	2	8
GRMZM2G040954	12	120	159	69
GRMZM2G040964	284	70	165	131
GRMZM2G040965	302	118	164	151
GRMZM2G040968	15	2	0	15
GRMZM2G040970	146	27	106	120
GRMZM2G040975	7	6	1	9
GRMZM2G040991	5	3	4	10
GRMZM2G040995	641	492	317	838
GRMZM2G041015	569	205	245	731
GRMZM2G041022	2	0	0	0
GRMZM2G041048	81	48	98	203
GRMZM2G041050	8	337	87	13
GRMZM2G041055	1	0	0	0
GRMZM2G041060	99	36	47	106
GRMZM2G041065	804	203	209	657
GRMZM2G041125	225	126	124	425
GRMZM2G041127	10	9	3	4
GRMZM2G041159	102	44	94	129
GRMZM2G041163	6	2	0	13
GRMZM2G041171	19	0	0	15
GRMZM2G041175	368	3	1	787
GRMZM2G041181	437	150	124	383
GRMZM2G041223	131	43	78	88
GRMZM2G041231	66	32	29	18
GRMZM2G041235	2	0	4	51
GRMZM2G041258	412	124	317	736
GRMZM2G041262	24	1	6	8
GRMZM2G041310	1098	331	436	724
GRMZM2G041312	81	138	188	164
GRMZM2G041317	3	2	38	10
GRMZM2G041344	168	57	60	145
GRMZM2G041350	15	0	9	0
GRMZM2G041356	53	5	38	14
GRMZM2G041381	2012	973	1232	1772
GRMZM2G041394	351	159	177	452
GRMZM2G041454	8	20	25	85
GRMZM2G041463	3	0	0	1
GRMZM2G041472	958	410	580	1170
GRMZM2G041493	7	0	0	36
GRMZM2G041518	157	13	66	141
GRMZM2G041527	31	13	10	23
GRMZM2G041613	140	35	72	180
GRMZM2G041633	11	7	10	47
GRMZM2G041645	66	21	46	56
GRMZM2G041694	15	0	0	69
GRMZM2G041697	126	49	56	111
GRMZM2G041701	70	21	24	101
GRMZM2G041714	259	9	156	14
GRMZM2G041732	169	87	66	237
GRMZM2G041761	22	28	7	46
GRMZM2G041765	3542	1736	1336	2728
GRMZM2G041770	129	53	111	289
GRMZM2G041774	60	0	23	2
GRMZM2G041797	305	187	234	545
GRMZM2G041799	80	42	22	84
GRMZM2G041806	6	0	1	0
GRMZM2G041809	30	8	3	7
GRMZM2G041818	53	6	7	19
GRMZM2G041822	678	222	280	643
GRMZM2G041842	255	116	171	322
GRMZM2G041847	76	42	61	173
GRMZM2G041876	369	241	287	511
GRMZM2G041878	4	4	0	0
GRMZM2G041881	1314	915	899	1599
GRMZM2G041885	72	11	38	26
GRMZM2G041899	1	1	6	1
GRMZM2G041930	348	91	97	177
GRMZM2G041955	36	22	18	33
GRMZM2G041963	0	4	0	0
GRMZM2G041980	16	5	2	67
GRMZM2G041989	29	10	23	35
GRMZM2G041994	358	134	182	389
GRMZM2G041996	8	65	50	58
GRMZM2G042006	76	46	46	63
GRMZM2G042008	3787	1741	1209	4229
GRMZM2G042027	10	43	22	139
GRMZM2G042032	729	715	423	1850
GRMZM2G042036	48	16	25	63
GRMZM2G042040	852	486	513	1557
GRMZM2G042047	380	236	201	2029
GRMZM2G042055	342	45	143	390
GRMZM2G042078	786	418	536	1328
GRMZM2G042080	269	190	128	308
GRMZM2G042084	1	0	4	2
GRMZM2G042089	502	269	382	1181
GRMZM2G042099	68	30	59	139
GRMZM2G042107	22	0	1	66
GRMZM2G042118	4658	2117	1264	3319
GRMZM2G042143	12	5	5	9
GRMZM2G042146	64	18	21	25
GRMZM2G042171	188	61	56	568
GRMZM2G042208	32	28	8	55
GRMZM2G042218	4	0	0	0
GRMZM2G042245	59	25	75	121
GRMZM2G042250	274	48	130	125
GRMZM2G042278	19	8	20	51
GRMZM2G042295	77	58	81	119
GRMZM2G042313	10	1	18	31
GRMZM2G042343	47	46	34	113
GRMZM2G042371	56	34	70	221
GRMZM2G042380	109	20	68	12
GRMZM2G042398	246	71	101	242
GRMZM2G042412	163	49	105	167
GRMZM2G042421	2	49	6	38
GRMZM2G042438	24	0	4	0
GRMZM2G042442	1	0	0	4
GRMZM2G042443	118	46	49	90
GRMZM2G042488	60	45	36	145
GRMZM2G042492	708	319	285	525
GRMZM2G042516	0	5	0	0
GRMZM2G042538	6	1	3	9
GRMZM2G042539	10	6	10	6
GRMZM2G042548	52	0	28	7
GRMZM2G042552	150	56	47	227
GRMZM2G042593	123	43	81	146
GRMZM2G042598	99	80	44	232
GRMZM2G042599	166	54	111	127
GRMZM2G042602	21	12	17	29
GRMZM2G042604	238	77	147	326
GRMZM2G042612	2	0	0	0
GRMZM2G042627	460	307	381	806
GRMZM2G042636	2143	1036	1699	4453
GRMZM2G042639	1	0	0	7
GRMZM2G042664	122	34	28	80
GRMZM2G042666	295	204	186	399
GRMZM2G042683	544	204	298	303
GRMZM2G042704	55	32	55	118
GRMZM2G042712	31	8	6	22
GRMZM2G042733	2	0	0	2
GRMZM2G042741	5	5	3	6
GRMZM2G042752	36	18	46	120
GRMZM2G042754	13	17	24	29
GRMZM2G042782	0	42	3	83
GRMZM2G042797	112	49	47	157
GRMZM2G042806	33	6	26	58
GRMZM2G042818	5	0	0	29
GRMZM2G042838	24	2	7	16
GRMZM2G042855	12	2	2	13
GRMZM2G042865	3	27	2	39
GRMZM2G042867	12	7	4	22
GRMZM2G042870	151	246	206	405
GRMZM2G042881	226	130	200	349
GRMZM2G042889	7	0	1	4
GRMZM2G042893	0	16	0	72
GRMZM2G042895	11	37	15	15
GRMZM2G042897	11	1	4	19
GRMZM2G042933	29	15	20	93
GRMZM2G042981	112	10	65	49
GRMZM2G042992	1504	925	943	2191
GRMZM2G043056	1929	804	895	1881
GRMZM2G043069	1	0	0	0
GRMZM2G043075	17	4	4	2
GRMZM2G043095	29	5	13	16
GRMZM2G043127	5768	2595	3395	7536
GRMZM2G043141	0	1	0	5
GRMZM2G043174	84	35	47	92
GRMZM2G043182	55	16	12	80
GRMZM2G043183	6	0	6	16
GRMZM2G043191	97	8	0	47
GRMZM2G043193	13	14	17	53
GRMZM2G043198	709	367	426	1257
GRMZM2G043212	121	55	87	161
GRMZM2G043226	222	117	67	214
GRMZM2G043240	169	51	42	300
GRMZM2G043242	8	0	0	5
GRMZM2G043275	160	30	38	38
GRMZM2G043277	36	0	41	6
GRMZM2G043279	7203	4214	5405	11790
GRMZM2G043291	377	45	94	250
GRMZM2G043301	36	19	11	19
GRMZM2G043310	415	113	185	589
GRMZM2G043331	43	30	8	22
GRMZM2G043338	19	5	10	6
GRMZM2G043346	16	40	19	56
GRMZM2G043348	319	90	120	298
GRMZM2G043350	153	97	76	285
GRMZM2G043353	2	0	2	0
GRMZM2G043383	2950	1677	1421	3896
GRMZM2G043396	6	0	0	7
GRMZM2G043414	95	42	67	164
GRMZM2G043417	154	389	282	124
GRMZM2G043435	290	113	145	297
GRMZM2G043453	15	8	10	46
GRMZM2G043456	142	46	90	182
GRMZM2G043464	48	17	32	62
GRMZM2G043470	9	15	1	35
GRMZM2G043489	9	17	10	44
GRMZM2G043493	0	1	0	1
GRMZM2G043498	8	0	4	0
GRMZM2G043500	2	0	3	1
GRMZM2G043521	2024	432	858	505
GRMZM2G043530	36	31	53	85
GRMZM2G043602	656	466	552	1212
GRMZM2G043605	5	0	3	3
GRMZM2G043632	26	0	6	0
GRMZM2G043657	15	1	5	21
GRMZM2G043695	0	6	0	0
GRMZM2G043737	1076	404	255	631
GRMZM2G043749	40	13	17	60
GRMZM2G043764	19	18	14	75
GRMZM2G043776	7	1	13	9
GRMZM2G043783	279	125	164	397
GRMZM2G043799	6	9	14	47
GRMZM2G043813	12	15	9	18
GRMZM2G043822	2877	1618	1798	5837
GRMZM2G043857	9	5	4	6
GRMZM2G043862	21	9	4	47
GRMZM2G043887	701	47	291	128
GRMZM2G043893	28	1	5	2
GRMZM2G043903	640	373	302	836
GRMZM2G043921	88	30	16	48
GRMZM2G043932	328	22	39	642
GRMZM2G043943	16	0	17	1
GRMZM2G043948	45	17	18	30
GRMZM2G043980	30	0	22	4
GRMZM2G044004	937	382	438	788
GRMZM2G044023	99	45	96	116
GRMZM2G044027	912	377	682	2806
GRMZM2G044038	13	10	12	21
GRMZM2G044044	32	16	6	43
GRMZM2G044055	1009	521	352	672
GRMZM2G044060	120	42	118	199
GRMZM2G044092	340	71	158	157
GRMZM2G044096	1769	950	1665	2271
GRMZM2G044100	13	0	1	0
GRMZM2G044107	17	5	0	12
GRMZM2G044126	65	6	23	27
GRMZM2G044128	2483	1396	1077	2622
GRMZM2G044137	6953	5694	1825	8970
GRMZM2G044152	593	393	255	500
GRMZM2G044174	2049	19	136	269
GRMZM2G044175	39	10	26	19
GRMZM2G044194	482	49	153	101
GRMZM2G044198	32	29	21	39
GRMZM2G044237	520	309	144	487
GRMZM2G044247	5	4	2	4
GRMZM2G044265	68	34	8	123
GRMZM2G044273	0	1	0	0
GRMZM2G044281	86	39	33	81
GRMZM2G044301	0	2	0	0
GRMZM2G044337	15	9	21	37
GRMZM2G044343	285	128	195	492
GRMZM2G044348	707	731	549	2033
GRMZM2G044354	12	8	14	25
GRMZM2G044359	6	0	0	74
GRMZM2G044382	111	34	41	117
GRMZM2G044383	190	51	296	231
GRMZM2G044388	531	174	225	733
GRMZM2G044408	0	7	0	4
GRMZM2G044440	963	0	1	1180
GRMZM2G044442	286	107	158	277
GRMZM2G044448	12	0	3	5
GRMZM2G044457	110	11	28	79
GRMZM2G044460	244	55	139	353
GRMZM2G044469	139	37	50	149
GRMZM2G044481	1	0	0	0
GRMZM2G044495	67	35	35	107
GRMZM2G044498	180	65	37	304
GRMZM2G044512	194	73	83	288
GRMZM2G044527	57	85	57	75
GRMZM2G044531	6	68	14	0
GRMZM2G044537	11	6	3	29
GRMZM2G044553	328	326	103	237
GRMZM2G044569	224	136	199	608
GRMZM2G044576	16	41	14	73
GRMZM2G044581	569	187	293	577
GRMZM2G044584	609	298	275	523
GRMZM2G044591	558	70	92	603
GRMZM2G044627	1135	1200	262	1130
GRMZM2G044629	204	84	73	141
GRMZM2G044636	0	2	0	1
GRMZM2G044681	118	20	72	52
GRMZM2G044720	149	86	92	180
GRMZM2G044724	76	1	5	230
GRMZM2G044733	117	50	50	137
GRMZM2G044736	5	0	0	0
GRMZM2G044744	115	46	91	130
GRMZM2G044762	187	86	104	271
GRMZM2G044771	188	57	151	325
GRMZM2G044788	16	6	21	16
GRMZM2G044797	18	14	25	60
GRMZM2G044800	9758	3561	7266	11484
GRMZM2G044805	2	0	0	32
GRMZM2G044819	97	58	58	160
GRMZM2G044822	291	151	209	528
GRMZM2G044834	5	0	0	0
GRMZM2G044856	8	27	5	82
GRMZM2G044866	58	13	54	70
GRMZM2G044882	133	1	2	24
GRMZM2G044900	242	86	102	250
GRMZM2G044908	0	1	0	0
GRMZM2G044963	906	259	791	837
GRMZM2G044968	221	142	111	491
GRMZM2G044989	47	2	8	2
GRMZM2G044997	122	37	42	77
GRMZM2G045005	344	129	114	207
GRMZM2G045049	487	383	241	920
GRMZM2G045067	0	1	0	1
GRMZM2G045070	2711	2103	1203	3712
GRMZM2G045082	31	25	74	77
GRMZM2G045084	69	11	14	50
GRMZM2G045090	108	56	50	125
GRMZM2G045117	15	0	4	10
GRMZM2G045135	1	0	1	0
GRMZM2G045155	35	50	3	95
GRMZM2G045185	4	28	11	15
GRMZM2G045188	13	11	1	26
GRMZM2G045192	30	16	25	41
GRMZM2G045215	81	1	11	104
GRMZM2G045226	0	6	1	21
GRMZM2G045236	136	66	82	225
GRMZM2G045241	7	10	0	8
GRMZM2G045257	63	21	47	100
GRMZM2G045259	84	24	35	105
GRMZM2G045275	26	16	25	85
GRMZM2G045280	48	41	31	92
GRMZM2G045287	109	90	55	173
GRMZM2G045318	854	569	811	1718
GRMZM2G045330	159	97	140	405
GRMZM2G045331	1352	680	567	1749
GRMZM2G045366	140	82	77	274
